"TimeCreated","RecordId","EventId","Channel","Provider","Level","Computer","UserSid","EventData","Message"
"2026-08-02T10:58:02.652Z","6595","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Alias"" is Started.   Details:  	ProviderName=Alias 	NewProviderState=Started  	SequenceNumber=76  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=163bc22f-a12c-49f8-9d09-883f98b20a99 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:58:02.652Z","6594","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Registry"" is Started.   Details:  	ProviderName=Registry 	NewProviderState=Started  	SequenceNumber=74  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=163bc22f-a12c-49f8-9d09-883f98b20a99 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:58:00.975Z","6593","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Certificate"" is Started.   Details:  	ProviderName=Certificate 	NewProviderState=Started  	SequenceNumber=69  	HostName=Visual Studio Code Host 	HostVersion=2025.4.0 	HostId=eba7ad3a-ba65-4d04-be04-c760678eb620 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion=5.1.26100.8875 	RunspaceId=b2b9c8f5-1f0c-4928-af6e-269b2c2642ba 	PipelineId=5 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:58:00.791Z","6592","400","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Engine state is changed from None to Available.   Details:  	NewEngineState=Available 	PreviousEngineState=None  	SequenceNumber=67  	HostName=Visual Studio Code Host 	HostVersion=2025.4.0 	HostId=eba7ad3a-ba65-4d04-be04-c760678eb620 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion=5.1.26100.8875 	RunspaceId=b2b9c8f5-1f0c-4928-af6e-269b2c2642ba 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:58:00.791Z","6591","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Variable"" is Started.   Details:  	ProviderName=Variable 	NewProviderState=Started  	SequenceNumber=65  	HostName=Visual Studio Code Host 	HostVersion=2025.4.0 	HostId=eba7ad3a-ba65-4d04-be04-c760678eb620 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:58:00.791Z","6590","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Function"" is Started.   Details:  	ProviderName=Function 	NewProviderState=Started  	SequenceNumber=63  	HostName=Visual Studio Code Host 	HostVersion=2025.4.0 	HostId=eba7ad3a-ba65-4d04-be04-c760678eb620 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:58:00.790Z","6589","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""FileSystem"" is Started.   Details:  	ProviderName=FileSystem 	NewProviderState=Started  	SequenceNumber=61  	HostName=Visual Studio Code Host 	HostVersion=2025.4.0 	HostId=eba7ad3a-ba65-4d04-be04-c760678eb620 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:58:00.790Z","6588","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Environment"" is Started.   Details:  	ProviderName=Environment 	NewProviderState=Started  	SequenceNumber=59  	HostName=Visual Studio Code Host 	HostVersion=2025.4.0 	HostId=eba7ad3a-ba65-4d04-be04-c760678eb620 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:58:00.790Z","6587","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Alias"" is Started.   Details:  	ProviderName=Alias 	NewProviderState=Started  	SequenceNumber=57  	HostName=Visual Studio Code Host 	HostVersion=2025.4.0 	HostId=eba7ad3a-ba65-4d04-be04-c760678eb620 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:58:00.790Z","6586","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Registry"" is Started.   Details:  	ProviderName=Registry 	NewProviderState=Started  	SequenceNumber=55  	HostName=Visual Studio Code Host 	HostVersion=2025.4.0 	HostId=eba7ad3a-ba65-4d04-be04-c760678eb620 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.564Z","6585","403","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Engine state is changed from Available to Stopped.   Details:  	NewEngineState=Stopped 	PreviousEngineState=Available  	SequenceNumber=53  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=aa124efb-9e08-45f9-9654-a6f21514a7ce 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion=5.1.26100.8875 	RunspaceId=c499acfc-f9f5-4307-a93e-b6648bb9ebcb 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.513Z","6584","400","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Engine state is changed from None to Available.   Details:  	NewEngineState=Available 	PreviousEngineState=None  	SequenceNumber=51  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=aa124efb-9e08-45f9-9654-a6f21514a7ce 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion=5.1.26100.8875 	RunspaceId=c499acfc-f9f5-4307-a93e-b6648bb9ebcb 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.512Z","6583","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""WSMan"" is Started.   Details:  	ProviderName=WSMan 	NewProviderState=Started  	SequenceNumber=49  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=aa124efb-9e08-45f9-9654-a6f21514a7ce 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.511Z","6582","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Certificate"" is Started.   Details:  	ProviderName=Certificate 	NewProviderState=Started  	SequenceNumber=47  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=aa124efb-9e08-45f9-9654-a6f21514a7ce 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.511Z","6581","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Variable"" is Started.   Details:  	ProviderName=Variable 	NewProviderState=Started  	SequenceNumber=45  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=aa124efb-9e08-45f9-9654-a6f21514a7ce 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.511Z","6580","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Function"" is Started.   Details:  	ProviderName=Function 	NewProviderState=Started  	SequenceNumber=43  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=aa124efb-9e08-45f9-9654-a6f21514a7ce 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.511Z","6579","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""FileSystem"" is Started.   Details:  	ProviderName=FileSystem 	NewProviderState=Started  	SequenceNumber=41  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=aa124efb-9e08-45f9-9654-a6f21514a7ce 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
"2026-08-02T10:57:59.510Z","6578","600","Windows PowerShell","PowerShell","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""","""",""""]}","Provider ""Environment"" is Started.   Details:  	ProviderName=Environment 	NewProviderState=Started  	SequenceNumber=39  	HostName=Default Host 	HostVersion=5.1.26100.8875 	HostId=aa124efb-9e08-45f9-9654-a6f21514a7ce 	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command Import-Module 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.4.0' -BundledModulesPath 'c:\Users\yaswa\.vscode\extensions\ms-vscode.powershell-2025.4.0\modules' -EnableConsoleRepl -StartupBanner ""PowerShell Extension v2025.4.0 Copyright (c) Microsoft Corporation.  https://aka.ms/vscode-powershell Type 'help' to get help. "" -LogLevel 'Warning' -LogPath 'c:\Users\yaswa\AppData\Roaming\Code\logs\20260730T121325\window3\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\yaswa\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-20148-876616.json' -FeatureFlags @()  	EngineVersion= 	RunspaceId= 	PipelineId= 	CommandName= 	CommandType= 	ScriptName= 	CommandPath= 	CommandLine="
